202112;0x47, 0x26, 0x68, 0x77;0x4;value;4;unit;MeasureUnit.HCA;type;VIFUnit.UNITS_FOR_HCA;function;FunctionType.INSTANTANEOUS_VALUE;value;2021-09-30;unit;MeasureUnit.DATE;type;VIFUnit.DATE;function;FunctionType.INSTANTANEOUS_VALUE;value;350;unit;MeasureUnit.HCA;type;VIFUnit.UNITS_FOR_HCA;function;FunctionType.INSTANTANEOUS_VALUE;value;2027-15-31;unit;MeasureUnit.DATE;type;VIFUnit.DATE;function;FunctionType.ERROR_STATE_VALUE;
202201;0x47, 0x26, 0x68, 0x77;0x4;value;75;unit;MeasureUnit.HCA;type;VIFUnit.UNITS_FOR_HCA;function;FunctionType.INSTANTANEOUS_VALUE;value;2021-09-30;unit;MeasureUnit.DATE;type;VIFUnit.DATE;function;FunctionType.INSTANTANEOUS_VALUE;value;350;unit;MeasureUnit.HCA;type;VIFUnit.UNITS_FOR_HCA;function;FunctionType.INSTANTANEOUS_VALUE;value;2027-15-31;unit;MeasureUnit.DATE;type;VIFUnit.DATE;function;FunctionType.ERROR_STATE_VALUE;
202202;0x47, 0x26, 0x68, 0x77;0x4;value;87;unit;MeasureUnit.HCA;type;VIFUnit.UNITS_FOR_HCA;function;FunctionType.INSTANTANEOUS_VALUE;value;2021-09-30;unit;MeasureUnit.DATE;type;VIFUnit.DATE;function;FunctionType.INSTANTANEOUS_VALUE;value;350;unit;MeasureUnit.HCA;type;VIFUnit.UNITS_FOR_HCA;function;FunctionType.INSTANTANEOUS_VALUE;value;2027-15-31;unit;MeasureUnit.DATE;type;VIFUnit.DATE;function;FunctionType.ERROR_STATE_VALUE;
20211119;0x47, 0x26, 0x68, 0x69;0x4;value;20;unit;MeasureUnit.HCA;type;VIFUnit.UNITS_FOR_HCA;function;FunctionType.INSTANTANEOUS_VALUE;value;2021-09-30;unit;MeasureUnit.DATE;type;VIFUnit.DATE;function;FunctionType.INSTANTANEOUS_VALUE;value;887;unit;MeasureUnit.HCA;type;VIFUnit.UNITS_FOR_HCA;function;FunctionType.INSTANTANEOUS_VALUE;value;2027-15-31;unit;MeasureUnit.DATE;type;VIFUnit.DATE;function;FunctionType.ERROR_STATE_VALUE;
202111;0x47, 0x26, 0x68, 0x69;0x4;value;20;unit;MeasureUnit.HCA;type;VIFUnit.UNITS_FOR_HCA;function;FunctionType.INSTANTANEOUS_VALUE;value;2021-09-30;unit;MeasureUnit.DATE;type;VIFUnit.DATE;function;FunctionType.INSTANTANEOUS_VALUE;value;887;unit;MeasureUnit.HCA;type;VIFUnit.UNITS_FOR_HCA;function;FunctionType.INSTANTANEOUS_VALUE;value;2027-15-31;unit;MeasureUnit.DATE;type;VIFUnit.DATE;function;FunctionType.ERROR_STATE_VALUE;
20211201;0x47, 0x26, 0x68, 0x69;0x4;value;28;unit;MeasureUnit.HCA;type;VIFUnit.UNITS_FOR_HCA;function;FunctionType.INSTANTANEOUS_VALUE;value;2021-09-30;unit;MeasureUnit.DATE;type;VIFUnit.DATE;function;FunctionType.INSTANTANEOUS_VALUE;value;887;unit;MeasureUnit.HCA;type;VIFUnit.UNITS_FOR_HCA;function;FunctionType.INSTANTANEOUS_VALUE;value;2027-15-31;unit;MeasureUnit.DATE;type;VIFUnit.DATE;function;FunctionType.ERROR_STATE_VALUE;
202112;0x47, 0x26, 0x68, 0x69;0x4;value;28;unit;MeasureUnit.HCA;type;VIFUnit.UNITS_FOR_HCA;function;FunctionType.INSTANTANEOUS_VALUE;value;2021-09-30;unit;MeasureUnit.DATE;type;VIFUnit.DATE;function;FunctionType.INSTANTANEOUS_VALUE;value;887;unit;MeasureUnit.HCA;type;VIFUnit.UNITS_FOR_HCA;function;FunctionType.INSTANTANEOUS_VALUE;value;2027-15-31;unit;MeasureUnit.DATE;type;VIFUnit.DATE;function;FunctionType.ERROR_STATE_VALUE;
202201;0x47, 0x26, 0x68, 0x69;0x4;value;246;unit;MeasureUnit.HCA;type;VIFUnit.UNITS_FOR_HCA;function;FunctionType.INSTANTANEOUS_VALUE;value;2021-09-30;unit;MeasureUnit.DATE;type;VIFUnit.DATE;function;FunctionType.INSTANTANEOUS_VALUE;value;887;unit;MeasureUnit.HCA;type;VIFUnit.UNITS_FOR_HCA;function;FunctionType.INSTANTANEOUS_VALUE;value;2027-15-31;unit;MeasureUnit.DATE;type;VIFUnit.DATE;function;FunctionType.ERROR_STATE_VALUE;
202202;0x47, 0x26, 0x68, 0x69;0x4;value;271;unit;MeasureUnit.HCA;type;VIFUnit.UNITS_FOR_HCA;function;FunctionType.INSTANTANEOUS_VALUE;value;2021-09-30;unit;MeasureUnit.DATE;type;VIFUnit.DATE;function;FunctionType.INSTANTANEOUS_VALUE;value;887;unit;MeasureUnit.HCA;type;VIFUnit.UNITS_FOR_HCA;function;FunctionType.INSTANTANEOUS_VALUE;value;2027-15-31;unit;MeasureUnit.DATE;type;VIFUnit.DATE;function;FunctionType.ERROR_STATE_VALUE;
20211119;0x47, 0x26, 0x68, 0x67;0x4;value;182;unit;MeasureUnit.HCA;type;VIFUnit.UNITS_FOR_HCA;function;FunctionType.INSTANTANEOUS_VALUE;value;2021-09-30;unit;MeasureUnit.DATE;type;VIFUnit.DATE;function;FunctionType.INSTANTANEOUS_VALUE;value;1168;unit;MeasureUnit.HCA;type;VIFUnit.UNITS_FOR_HCA;function;FunctionType.INSTANTANEOUS_VALUE;value;2027-15-31;unit;MeasureUnit.DATE;type;VIFUnit.DATE;function;FunctionType.ERROR_STATE_VALUE;
20211124;0x47, 0x26, 0x68, 0x67;0x4;value;248;unit;MeasureUnit.HCA;type;VIFUnit.UNITS_FOR_HCA;function;FunctionType.INSTANTANEOUS_VALUE;value;2021-09-30;unit;MeasureUnit.DATE;type;VIFUnit.DATE;function;FunctionType.INSTANTANEOUS_VALUE;value;1168;unit;MeasureUnit.HCA;type;VIFUnit.UNITS_FOR_HCA;function;FunctionType.INSTANTANEOUS_VALUE;value;2027-15-31;unit;MeasureUnit.DATE;type;VIFUnit.DATE;function;FunctionType.ERROR_STATE_VALUE;
202111;0x47, 0x26, 0x68, 0x67;0x4;value;248;unit;MeasureUnit.HCA;type;VIFUnit.UNITS_FOR_HCA;function;FunctionType.INSTANTANEOUS_VALUE;value;2021-09-30;unit;MeasureUnit.DATE;type;VIFUnit.DATE;function;FunctionType.INSTANTANEOUS_VALUE;value;1168;unit;MeasureUnit.HCA;type;VIFUnit.UNITS_FOR_HCA;function;FunctionType.INSTANTANEOUS_VALUE;value;2027-15-31;unit;MeasureUnit.DATE;type;VIFUnit.DATE;function;FunctionType.ERROR_STATE_VALUE;
20211201;0x47, 0x26, 0x68, 0x67;0x4;value;348;unit;MeasureUnit.HCA;type;VIFUnit.UNITS_FOR_HCA;function;FunctionType.INSTANTANEOUS_VALUE;value;2021-09-30;unit;MeasureUnit.DATE;type;VIFUnit.DATE;function;FunctionType.INSTANTANEOUS_VALUE;value;1168;unit;MeasureUnit.HCA;type;VIFUnit.UNITS_FOR_HCA;function;FunctionType.INSTANTANEOUS_VALUE;value;2027-15-31;unit;MeasureUnit.DATE;type;VIFUnit.DATE;function;FunctionType.ERROR_STATE_VALUE;
202112;0x47, 0x26, 0x68, 0x67;0x4;value;348;unit;MeasureUnit.HCA;type;VIFUnit.UNITS_FOR_HCA;function;FunctionType.INSTANTANEOUS_VALUE;value;2021-09-30;unit;MeasureUnit.DATE;type;VIFUnit.DATE;function;FunctionType.INSTANTANEOUS_VALUE;value;1168;unit;MeasureUnit.HCA;type;VIFUnit.UNITS_FOR_HCA;function;FunctionType.INSTANTANEOUS_VALUE;value;2027-15-31;unit;MeasureUnit.DATE;type;VIFUnit.DATE;function;FunctionType.ERROR_STATE_VALUE;
202201;0x47, 0x26, 0x68, 0x67;0x4;value;1019;unit;MeasureUnit.HCA;type;VIFUnit.UNITS_FOR_HCA;function;FunctionType.INSTANTANEOUS_VALUE;value;2021-09-30;unit;MeasureUnit.DATE;type;VIFUnit.DATE;function;FunctionType.INSTANTANEOUS_VALUE;value;1168;unit;MeasureUnit.HCA;type;VIFUnit.UNITS_FOR_HCA;function;FunctionType.INSTANTANEOUS_VALUE;value;2027-15-31;unit;MeasureUnit.DATE;type;VIFUnit.DATE;function;FunctionType.ERROR_STATE_VALUE;
202202;0x47, 0x26, 0x68, 0x67;0x4;value;1228;unit;MeasureUnit.HCA;type;VIFUnit.UNITS_FOR_HCA;function;FunctionType.INSTANTANEOUS_VALUE;value;2021-09-30;unit;MeasureUnit.DATE;type;VIFUnit.DATE;function;FunctionType.INSTANTANEOUS_VALUE;value;1168;unit;MeasureUnit.HCA;type;VIFUnit.UNITS_FOR_HCA;function;FunctionType.INSTANTANEOUS_VALUE;value;2027-15-31;unit;MeasureUnit.DATE;type;VIFUnit.DATE;function;FunctionType.ERROR_STATE_VALUE;
20211119;0x47, 0x26, 0x68, 0x66;0x4;value;28;unit;MeasureUnit.HCA;type;VIFUnit.UNITS_FOR_HCA;function;FunctionType.INSTANTANEOUS_VALUE;value;2021-09-30;unit;MeasureUnit.DATE;type;VIFUnit.DATE;function;FunctionType.INSTANTANEOUS_VALUE;value;479;unit;MeasureUnit.HCA;type;VIFUnit.UNITS_FOR_HCA;function;FunctionType.INSTANTANEOUS_VALUE;value;2027-15-31;unit;MeasureUnit.DATE;type;VIFUnit.DATE;function;FunctionType.ERROR_STATE_VALUE;
20211124;0x47, 0x26, 0x68, 0x66;0x4;value;33;unit;MeasureUnit.HCA;type;VIFUnit.UNITS_FOR_HCA;function;FunctionType.INSTANTANEOUS_VALUE;value;2021-09-30;unit;MeasureUnit.DATE;type;VIFUnit.DATE;function;FunctionType.INSTANTANEOUS_VALUE;value;479;unit;MeasureUnit.HCA;type;VIFUnit.UNITS_FOR_HCA;function;FunctionType.INSTANTANEOUS_VALUE;value;2027-15-31;unit;MeasureUnit.DATE;type;VIFUnit.DATE;function;FunctionType.ERROR_STATE_VALUE;
202111;0x47, 0x26, 0x68, 0x66;0x4;value;33;unit;MeasureUnit.HCA;type;VIFUnit.UNITS_FOR_HCA;function;FunctionType.INSTANTANEOUS_VALUE;value;2021-09-30;unit;MeasureUnit.DATE;type;VIFUnit.DATE;function;FunctionType.INSTANTANEOUS_VALUE;value;479;unit;MeasureUnit.HCA;type;VIFUnit.UNITS_FOR_HCA;function;FunctionType.INSTANTANEOUS_VALUE;value;2027-15-31;unit;MeasureUnit.DATE;type;VIFUnit.DATE;function;FunctionType.ERROR_STATE_VALUE;
20211201;0x47, 0x26, 0x68, 0x66;0x4;value;54;unit;MeasureUnit.HCA;type;VIFUnit.UNITS_FOR_HCA;function;FunctionType.INSTANTANEOUS_VALUE;value;2021-09-30;unit;MeasureUnit.DATE;type;VIFUnit.DATE;function;FunctionType.INSTANTANEOUS_VALUE;value;479;unit;MeasureUnit.HCA;type;VIFUnit.UNITS_FOR_HCA;function;FunctionType.INSTANTANEOUS_VALUE;value;2027-15-31;unit;MeasureUnit.DATE;type;VIFUnit.DATE;function;FunctionType.ERROR_STATE_VALUE;
202112;0x47, 0x26, 0x68, 0x66;0x4;value;54;unit;MeasureUnit.HCA;type;VIFUnit.UNITS_FOR_HCA;function;FunctionType.INSTANTANEOUS_VALUE;value;2021-09-30;unit;MeasureUnit.DATE;type;VIFUnit.DATE;function;FunctionType.INSTANTANEOUS_VALUE;value;479;unit;MeasureUnit.HCA;type;VIFUnit.UNITS_FOR_HCA;function;FunctionType.INSTANTANEOUS_VALUE;value;2027-15-31;unit;MeasureUnit.DATE;type;VIFUnit.DATE;function;FunctionType.ERROR_STATE_VALUE;
202201;0x47, 0x26, 0x68, 0x66;0x4;value;441;unit;MeasureUnit.HCA;type;VIFUnit.UNITS_FOR_HCA;function;FunctionType.INSTANTANEOUS_VALUE;value;2021-09-30;unit;MeasureUnit.DATE;type;VIFUnit.DATE;function;FunctionType.INSTANTANEOUS_VALUE;value;479;unit;MeasureUnit.HCA;type;VIFUnit.UNITS_FOR_HCA;function;FunctionType.INSTANTANEOUS_VALUE;value;2027-15-31;unit;MeasureUnit.DATE;type;VIFUnit.DATE;function;FunctionType.ERROR_STATE_VALUE;
202202;0x47, 0x26, 0x68, 0x66;0x4;value;526;unit;MeasureUnit.HCA;type;VIFUnit.UNITS_FOR_HCA;function;FunctionType.INSTANTANEOUS_VALUE;value;2021-09-30;unit;MeasureUnit.DATE;type;VIFUnit.DATE;function;FunctionType.INSTANTANEOUS_VALUE;value;479;unit;MeasureUnit.HCA;type;VIFUnit.UNITS_FOR_HCA;function;FunctionType.INSTANTANEOUS_VALUE;value;2027-15-31;unit;MeasureUnit.DATE;type;VIFUnit.DATE;function;FunctionType.ERROR_STATE_VALUE;
20211119;0x47, 0x26, 0x68, 0x52;0x4;value;201;unit;MeasureUnit.HCA;type;VIFUnit.UNITS_FOR_HCA;function;FunctionType.INSTANTANEOUS_VALUE;value;2021-09-30;unit;MeasureUnit.DATE;type;VIFUnit.DATE;function;FunctionType.INSTANTANEOUS_VALUE;value;1687;unit;MeasureUnit.HCA;type;VIFUnit.UNITS_FOR_HCA;function;FunctionType.INSTANTANEOUS_VALUE;value;2027-15-31;unit;MeasureUnit.DATE;type;VIFUnit.DATE;function;FunctionType.ERROR_STATE_VALUE;
20211124;0x47, 0x26, 0x68, 0x52;0x4;value;231;unit;MeasureUnit.HCA;type;VIFUnit.UNITS_FOR_HCA;function;FunctionType.INSTANTANEOUS_VALUE;value;2021-09-30;unit;MeasureUnit.DATE;type;VIFUnit.DATE;function;FunctionType.INSTANTANEOUS_VALUE;value;1687;unit;MeasureUnit.HCA;type;VIFUnit.UNITS_FOR_HCA;function;FunctionType.INSTANTANEOUS_VALUE;value;2027-15-31;unit;MeasureUnit.DATE;type;VIFUnit.DATE;function;FunctionType.ERROR_STATE_VALUE;
202111;0x47, 0x26, 0x68, 0x52;0x4;value;231;unit;MeasureUnit.HCA;type;VIFUnit.UNITS_FOR_HCA;function;FunctionType.INSTANTANEOUS_VALUE;value;2021-09-30;unit;MeasureUnit.DATE;type;VIFUnit.DATE;function;FunctionType.INSTANTANEOUS_VALUE;value;1687;unit;MeasureUnit.HCA;type;VIFUnit.UNITS_FOR_HCA;function;FunctionType.INSTANTANEOUS_VALUE;value;2027-15-31;unit;MeasureUnit.DATE;type;VIFUnit.DATE;function;FunctionType.ERROR_STATE_VALUE;
20211201;0x47, 0x26, 0x68, 0x52;0x4;value;283;unit;MeasureUnit.HCA;type;VIFUnit.UNITS_FOR_HCA;function;FunctionType.INSTANTANEOUS_VALUE;value;2021-09-30;unit;MeasureUnit.DATE;type;VIFUnit.DATE;function;FunctionType.INSTANTANEOUS_VALUE;value;1687;unit;MeasureUnit.HCA;type;VIFUnit.UNITS_FOR_HCA;function;FunctionType.INSTANTANEOUS_VALUE;value;2027-15-31;unit;MeasureUnit.DATE;type;VIFUnit.DATE;function;FunctionType.ERROR_STATE_VALUE;
202112;0x47, 0x26, 0x68, 0x52;0x4;value;283;unit;MeasureUnit.HCA;type;VIFUnit.UNITS_FOR_HCA;function;FunctionType.INSTANTANEOUS_VALUE;value;2021-09-30;unit;MeasureUnit.DATE;type;VIFUnit.DATE;function;FunctionType.INSTANTANEOUS_VALUE;value;1687;unit;MeasureUnit.HCA;type;VIFUnit.UNITS_FOR_HCA;function;FunctionType.INSTANTANEOUS_VALUE;value;2027-15-31;unit;MeasureUnit.DATE;type;VIFUnit.DATE;function;FunctionType.ERROR_STATE_VALUE;
202201;0x47, 0x26, 0x68, 0x52;0x4;value;699;unit;MeasureUnit.HCA;type;VIFUnit.UNITS_FOR_HCA;function;FunctionType.INSTANTANEOUS_VALUE;value;2021-09-30;unit;MeasureUnit.DATE;type;VIFUnit.DATE;function;FunctionType.INSTANTANEOUS_VALUE;value;1687;unit;MeasureUnit.HCA;type;VIFUnit.UNITS_FOR_HCA;function;FunctionType.INSTANTANEOUS_VALUE;value;2027-15-31;unit;MeasureUnit.DATE;type;VIFUnit.DATE;function;FunctionType.ERROR_STATE_VALUE;
202202;0x47, 0x26, 0x68, 0x52;0x4;value;801;unit;MeasureUnit.HCA;type;VIFUnit.UNITS_FOR_HCA;function;FunctionType.INSTANTANEOUS_VALUE;value;2021-09-30;unit;MeasureUnit.DATE;type;VIFUnit.DATE;function;FunctionType.INSTANTANEOUS_VALUE;value;1687;unit;MeasureUnit.HCA;type;VIFUnit.UNITS_FOR_HCA;function;FunctionType.INSTANTANEOUS_VALUE;value;2027-15-31;unit;MeasureUnit.DATE;type;VIFUnit.DATE;function;FunctionType.ERROR_STATE_VALUE;
20211119;0x47, 0x26, 0x68, 0x49;0x4;value;221;unit;MeasureUnit.HCA;type;VIFUnit.UNITS_FOR_HCA;function;FunctionType.INSTANTANEOUS_VALUE;value;2021-09-30;unit;MeasureUnit.DATE;type;VIFUnit.DATE;function;FunctionType.INSTANTANEOUS_VALUE;value;2646;unit;MeasureUnit.HCA;type;VIFUnit.UNITS_FOR_HCA;function;FunctionType.INSTANTANEOUS_VALUE;value;2027-15-31;unit;MeasureUnit.DATE;type;VIFUnit.DATE;function;FunctionType.ERROR_STATE_VALUE;
20211124;0x47, 0x26, 0x68, 0x49;0x4;value;260;unit;MeasureUnit.HCA;type;VIFUnit.UNITS_FOR_HCA;function;FunctionType.INSTANTANEOUS_VALUE;value;2021-09-30;unit;MeasureUnit.DATE;type;VIFUnit.DATE;function;FunctionType.INSTANTANEOUS_VALUE;value;2646;unit;MeasureUnit.HCA;type;VIFUnit.UNITS_FOR_HCA;function;FunctionType.INSTANTANEOUS_VALUE;value;2027-15-31;unit;MeasureUnit.DATE;type;VIFUnit.DATE;function;FunctionType.ERROR_STATE_VALUE;
202111;0x47, 0x26, 0x68, 0x49;0x4;value;260;unit;MeasureUnit.HCA;type;VIFUnit.UNITS_FOR_HCA;function;FunctionType.INSTANTANEOUS_VALUE;value;2021-09-30;unit;MeasureUnit.DATE;type;VIFUnit.DATE;function;FunctionType.INSTANTANEOUS_VALUE;value;2646;unit;MeasureUnit.HCA;type;VIFUnit.UNITS_FOR_HCA;function;FunctionType.INSTANTANEOUS_VALUE;value;2027-15-31;unit;MeasureUnit.DATE;type;VIFUnit.DATE;function;FunctionType.ERROR_STATE_VALUE;
20211201;0x47, 0x26, 0x68, 0x49;0x4;value;331;unit;MeasureUnit.HCA;type;VIFUnit.UNITS_FOR_HCA;function;FunctionType.INSTANTANEOUS_VALUE;value;2021-09-30;unit;MeasureUnit.DATE;type;VIFUnit.DATE;function;FunctionType.INSTANTANEOUS_VALUE;value;2646;unit;MeasureUnit.HCA;type;VIFUnit.UNITS_FOR_HCA;function;FunctionType.INSTANTANEOUS_VALUE;value;2027-15-31;unit;MeasureUnit.DATE;type;VIFUnit.DATE;function;FunctionType.ERROR_STATE_VALUE;
202112;0x47, 0x26, 0x68, 0x49;0x4;value;331;unit;MeasureUnit.HCA;type;VIFUnit.UNITS_FOR_HCA;function;FunctionType.INSTANTANEOUS_VALUE;value;2021-09-30;unit;MeasureUnit.DATE;type;VIFUnit.DATE;function;FunctionType.INSTANTANEOUS_VALUE;value;2646;unit;MeasureUnit.HCA;type;VIFUnit.UNITS_FOR_HCA;function;FunctionType.INSTANTANEOUS_VALUE;value;2027-15-31;unit;MeasureUnit.DATE;type;VIFUnit.DATE;function;FunctionType.ERROR_STATE_VALUE;
202201;0x47, 0x26, 0x68, 0x49;0x4;value;972;unit;MeasureUnit.HCA;type;VIFUnit.UNITS_FOR_HCA;function;FunctionType.INSTANTANEOUS_VALUE;value;2021-09-30;unit;MeasureUnit.DATE;type;VIFUnit.DATE;function;FunctionType.INSTANTANEOUS_VALUE;value;2646;unit;MeasureUnit.HCA;type;VIFUnit.UNITS_FOR_HCA;function;FunctionType.INSTANTANEOUS_VALUE;value;2027-15-31;unit;MeasureUnit.DATE;type;VIFUnit.DATE;function;FunctionType.ERROR_STATE_VALUE;
202202;0x47, 0x26, 0x68, 0x49;0x4;value;1108;unit;MeasureUnit.HCA;type;VIFUnit.UNITS_FOR_HCA;function;FunctionType.INSTANTANEOUS_VALUE;value;2021-09-30;unit;MeasureUnit.DATE;type;VIFUnit.DATE;function;FunctionType.INSTANTANEOUS_VALUE;value;2646;unit;MeasureUnit.HCA;type;VIFUnit.UNITS_FOR_HCA;function;FunctionType.INSTANTANEOUS_VALUE;value;2027-15-31;unit;MeasureUnit.DATE;type;VIFUnit.DATE;function;FunctionType.ERROR_STATE_VALUE;
20211119;0x47, 0x26, 0x68, 0x44;0x4;value;208;unit;MeasureUnit.HCA;type;VIFUnit.UNITS_FOR_HCA;function;FunctionType.INSTANTANEOUS_VALUE;value;2021-09-30;unit;MeasureUnit.DATE;type;VIFUnit.DATE;function;FunctionType.INSTANTANEOUS_VALUE;value;1668;unit;MeasureUnit.HCA;type;VIFUnit.UNITS_FOR_HCA;function;FunctionType.INSTANTANEOUS_VALUE;value;2027-15-31;unit;MeasureUnit.DATE;type;VIFUnit.DATE;function;FunctionType.ERROR_STATE_VALUE;
20211124;0x47, 0x26, 0x68, 0x44;0x4;value;247;unit;MeasureUnit.HCA;type;VIFUnit.UNITS_FOR_HCA;function;FunctionType.INSTANTANEOUS_VALUE;value;2021-09-30;unit;MeasureUnit.DATE;type;VIFUnit.DATE;function;FunctionType.INSTANTANEOUS_VALUE;value;1668;unit;MeasureUnit.HCA;type;VIFUnit.UNITS_FOR_HCA;function;FunctionType.INSTANTANEOUS_VALUE;value;2027-15-31;unit;MeasureUnit.DATE;type;VIFUnit.DATE;function;FunctionType.ERROR_STATE_VALUE;
202111;0x47, 0x26, 0x68, 0x44;0x4;value;247;unit;MeasureUnit.HCA;type;VIFUnit.UNITS_FOR_HCA;function;FunctionType.INSTANTANEOUS_VALUE;value;2021-09-30;unit;MeasureUnit.DATE;type;VIFUnit.DATE;function;FunctionType.INSTANTANEOUS_VALUE;value;1668;unit;MeasureUnit.HCA;type;VIFUnit.UNITS_FOR_HCA;function;FunctionType.INSTANTANEOUS_VALUE;value;2027-15-31;unit;MeasureUnit.DATE;type;VIFUnit.DATE;function;FunctionType.ERROR_STATE_VALUE;
20211201;0x47, 0x26, 0x68, 0x44;0x4;value;308;unit;MeasureUnit.HCA;type;VIFUnit.UNITS_FOR_HCA;function;FunctionType.INSTANTANEOUS_VALUE;value;2021-09-30;unit;MeasureUnit.DATE;type;VIFUnit.DATE;function;FunctionType.INSTANTANEOUS_VALUE;value;1668;unit;MeasureUnit.HCA;type;VIFUnit.UNITS_FOR_HCA;function;FunctionType.INSTANTANEOUS_VALUE;value;2027-15-31;unit;MeasureUnit.DATE;type;VIFUnit.DATE;function;FunctionType.ERROR_STATE_VALUE;
202112;0x47, 0x26, 0x68, 0x44;0x4;value;308;unit;MeasureUnit.HCA;type;VIFUnit.UNITS_FOR_HCA;function;FunctionType.INSTANTANEOUS_VALUE;value;2021-09-30;unit;MeasureUnit.DATE;type;VIFUnit.DATE;function;FunctionType.INSTANTANEOUS_VALUE;value;1668;unit;MeasureUnit.HCA;type;VIFUnit.UNITS_FOR_HCA;function;FunctionType.INSTANTANEOUS_VALUE;value;2027-15-31;unit;MeasureUnit.DATE;type;VIFUnit.DATE;function;FunctionType.ERROR_STATE_VALUE;
202201;0x47, 0x26, 0x68, 0x44;0x4;value;801;unit;MeasureUnit.HCA;type;VIFUnit.UNITS_FOR_HCA;function;FunctionType.INSTANTANEOUS_VALUE;value;2021-09-30;unit;MeasureUnit.DATE;type;VIFUnit.DATE;function;FunctionType.INSTANTANEOUS_VALUE;value;1668;unit;MeasureUnit.HCA;type;VIFUnit.UNITS_FOR_HCA;function;FunctionType.INSTANTANEOUS_VALUE;value;2027-15-31;unit;MeasureUnit.DATE;type;VIFUnit.DATE;function;FunctionType.ERROR_STATE_VALUE;
202202;0x47, 0x26, 0x68, 0x44;0x4;value;907;unit;MeasureUnit.HCA;type;VIFUnit.UNITS_FOR_HCA;function;FunctionType.INSTANTANEOUS_VALUE;value;2021-09-30;unit;MeasureUnit.DATE;type;VIFUnit.DATE;function;FunctionType.INSTANTANEOUS_VALUE;value;1668;unit;MeasureUnit.HCA;type;VIFUnit.UNITS_FOR_HCA;function;FunctionType.INSTANTANEOUS_VALUE;value;2027-15-31;unit;MeasureUnit.DATE;type;VIFUnit.DATE;function;FunctionType.ERROR_STATE_VALUE;
20211119;0x47, 0x26, 0x68, 0x43;0x4;value;304;unit;MeasureUnit.HCA;type;VIFUnit.UNITS_FOR_HCA;function;FunctionType.INSTANTANEOUS_VALUE;value;2021-09-30;unit;MeasureUnit.DATE;type;VIFUnit.DATE;function;FunctionType.INSTANTANEOUS_VALUE;value;2542;unit;MeasureUnit.HCA;type;VIFUnit.UNITS_FOR_HCA;function;FunctionType.INSTANTANEOUS_VALUE;value;2027-15-31;unit;MeasureUnit.DATE;type;VIFUnit.DATE;function;FunctionType.ERROR_STATE_VALUE;
20211124;0x47, 0x26, 0x68, 0x43;0x4;value;343;unit;MeasureUnit.HCA;type;VIFUnit.UNITS_FOR_HCA;function;FunctionType.INSTANTANEOUS_VALUE;value;2021-09-30;unit;MeasureUnit.DATE;type;VIFUnit.DATE;function;FunctionType.INSTANTANEOUS_VALUE;value;2542;unit;MeasureUnit.HCA;type;VIFUnit.UNITS_FOR_HCA;function;FunctionType.INSTANTANEOUS_VALUE;value;2027-15-31;unit;MeasureUnit.DATE;type;VIFUnit.DATE;function;FunctionType.ERROR_STATE_VALUE;
202111;0x47, 0x26, 0x68, 0x43;0x4;value;343;unit;MeasureUnit.HCA;type;VIFUnit.UNITS_FOR_HCA;function;FunctionType.INSTANTANEOUS_VALUE;value;2021-09-30;unit;MeasureUnit.DATE;type;VIFUnit.DATE;function;FunctionType.INSTANTANEOUS_VALUE;value;2542;unit;MeasureUnit.HCA;type;VIFUnit.UNITS_FOR_HCA;function;FunctionType.INSTANTANEOUS_VALUE;value;2027-15-31;unit;MeasureUnit.DATE;type;VIFUnit.DATE;function;FunctionType.ERROR_STATE_VALUE;
20211201;0x47, 0x26, 0x68, 0x43;0x4;value;415;unit;MeasureUnit.HCA;type;VIFUnit.UNITS_FOR_HCA;function;FunctionType.INSTANTANEOUS_VALUE;value;2021-09-30;unit;MeasureUnit.DATE;type;VIFUnit.DATE;function;FunctionType.INSTANTANEOUS_VALUE;value;2542;unit;MeasureUnit.HCA;type;VIFUnit.UNITS_FOR_HCA;function;FunctionType.INSTANTANEOUS_VALUE;value;2027-15-31;unit;MeasureUnit.DATE;type;VIFUnit.DATE;function;FunctionType.ERROR_STATE_VALUE;
202112;0x47, 0x26, 0x68, 0x43;0x4;value;415;unit;MeasureUnit.HCA;type;VIFUnit.UNITS_FOR_HCA;function;FunctionType.INSTANTANEOUS_VALUE;value;2021-09-30;unit;MeasureUnit.DATE;type;VIFUnit.DATE;function;FunctionType.INSTANTANEOUS_VALUE;value;2542;unit;MeasureUnit.HCA;type;VIFUnit.UNITS_FOR_HCA;function;FunctionType.INSTANTANEOUS_VALUE;value;2027-15-31;unit;MeasureUnit.DATE;type;VIFUnit.DATE;function;FunctionType.ERROR_STATE_VALUE;
202201;0x47, 0x26, 0x68, 0x43;0x4;value;976;unit;MeasureUnit.HCA;type;VIFUnit.UNITS_FOR_HCA;function;FunctionType.INSTANTANEOUS_VALUE;value;2021-09-30;unit;MeasureUnit.DATE;type;VIFUnit.DATE;function;FunctionType.INSTANTANEOUS_VALUE;value;2542;unit;MeasureUnit.HCA;type;VIFUnit.UNITS_FOR_HCA;function;FunctionType.INSTANTANEOUS_VALUE;value;2027-15-31;unit;MeasureUnit.DATE;type;VIFUnit.DATE;function;FunctionType.ERROR_STATE_VALUE;
