Rip;Stato;ValoreAttuale;Unita;SetDay;ValoreAlSetDay;UltimaRicezione;DataLettura
82617314;0;327;MeasureUnit.HCA;0;2020-09-30;2021-11-29T05:55;20211129
82617314;0;340;MeasureUnit.HCA;0;2020-09-30;2021-11-30T05:32;20211130
82617314;0;353;MeasureUnit.HCA;0;2020-09-30;2021-12-01T04:18;20211201
82617314;0;353;MeasureUnit.HCA;0;2020-09-30;2021-12-01T04:18;202112
82617314;0;377;MeasureUnit.HCA;0;2020-09-30;2021-12-03T05:10;20211203
82617314;0;413;MeasureUnit.HCA;0;2020-09-30;2021-12-06T05:26;20211206
82617313;0;48;MeasureUnit.HCA;0;2020-09-30;2021-11-10T09:06;20211110
82617313;0;53;MeasureUnit.HCA;0;2020-09-30;2021-11-12T08:00;20211112
82617313;0;51;MeasureUnit.HCA;0;2020-09-30;2021-11-11T08:12;20211111
82617313;0;61;MeasureUnit.HCA;0;2020-09-30;2021-11-15T09:00;20211115
82617313;0;56;MeasureUnit.HCA;0;2020-09-30;2021-11-13T09:11;20211113
82617313;0;64;MeasureUnit.HCA;0;2020-09-30;2021-11-16T09:11;20211116
82617313;0;67;MeasureUnit.HCA;0;2020-09-30;2021-11-17T08:30;20211117
82617313;0;69;MeasureUnit.HCA;0;2020-09-30;2021-11-18T07:54;20211118
82617313;0;75;MeasureUnit.HCA;0;2020-09-30;2021-11-20T00:35;20211120
82617313;0;72;MeasureUnit.HCA;0;2020-09-30;2021-11-19T00:54;20211119
82617313;0;75;MeasureUnit.HCA;0;2020-09-30;2021-11-20T08:57;20211120T22
82617313;0;78;MeasureUnit.HCA;0;2020-09-30;2021-11-21T00:06;20211121
82617313;0;81;MeasureUnit.HCA;0;2020-09-30;2021-11-22T08:00;20211122
82617313;0;84;MeasureUnit.HCA;0;2020-09-30;2021-11-23T08:12;20211123
82617313;0;91;MeasureUnit.HCA;0;2020-09-30;2021-11-25T08:34;20211125
82617313;0;95;MeasureUnit.HCA;0;2020-09-30;2021-11-26T09:57;20211126
82617313;0;98;MeasureUnit.HCA;0;2020-09-30;2021-11-27T08:46;20211127
82617313;0;101;MeasureUnit.HCA;0;2020-09-30;2021-11-28T07:42;20211128
82617313;0;105;MeasureUnit.HCA;0;2020-09-30;2021-11-29T08:02;20211129
82617313;0;109;MeasureUnit.HCA;0;2020-09-30;2021-11-30T08:39;20211130
82617313;0;113;MeasureUnit.HCA;0;2020-09-30;2021-12-01T08:42;20211201
82617313;0;113;MeasureUnit.HCA;0;2020-09-30;2021-12-01T08:42;202112
82617313;0;120;MeasureUnit.HCA;0;2020-09-30;2021-12-03T08:30;20211203
82617313;0;132;MeasureUnit.HCA;0;2020-09-30;2021-12-06T08:38;20211206
26847598;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-10T02:51;20211110
26847598;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-12T01:48;20211112
26847598;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-11T17:10;20211111
26847598;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-09T19:39;20211109
26847598;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-15T03:24;20211115
26847598;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-14T09:58;20211114
26847598;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-13T18:23;20211113
26847598;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-16T02:39;20211116
26847598;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-17T18:20;20211117
26847598;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-18T02:51;20211118
26847598;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-19T02:14;20211119
26847598;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-20T08:56;20211120
26847598;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-20T08:56;20211120T22
26847598;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-21T02:11;20211121
26847598;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-22T02:14;20211122
26847598;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-23T02:25;20211123
26847598;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-25T16:59;20211125
26847598;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-26T09:59;20211126
26847598;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-27T01:09;20211127
26847598;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-28T02:22;20211128
26847598;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-29T01:50;20211129
26847598;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-30T09:40;20211130
26847598;0;0;MeasureUnit.HCA;0;2020-09-30;2021-12-01T09:37;20211201
26847598;0;0;MeasureUnit.HCA;0;2020-09-30;2021-12-02T02:04;202112
26847598;0;0;MeasureUnit.HCA;0;2020-09-30;2021-12-03T01:36;20211203
26847598;0;0;MeasureUnit.HCA;0;2020-09-30;2021-12-06T02:08;20211206
26847597;0;18;MeasureUnit.HCA;0;2020-09-30;2021-11-10T06:03;20211110
26847597;0;19;MeasureUnit.HCA;0;2020-09-30;2021-11-12T04:49;20211112
26847597;0;19;MeasureUnit.HCA;0;2020-09-30;2021-11-11T21:32;20211111
26847597;0;18;MeasureUnit.HCA;0;2020-09-30;2021-11-09T21:33;20211109
26847597;0;22;MeasureUnit.HCA;0;2020-09-30;2021-11-15T05:24;20211115
26847597;0;21;MeasureUnit.HCA;0;2020-09-30;2021-11-14T21:14;20211114
26847597;0;19;MeasureUnit.HCA;0;2020-09-30;2021-11-13T21:09;20211113
26847597;0;23;MeasureUnit.HCA;0;2020-09-30;2021-11-16T05:20;20211116
26847597;0;23;MeasureUnit.HCA;0;2020-09-30;2021-11-17T22:02;20211117
26847597;0;23;MeasureUnit.HCA;0;2020-09-30;2021-11-18T05:33;20211118
26847597;0;23;MeasureUnit.HCA;0;2020-09-30;2021-11-19T05:43;20211119
26847597;0;23;MeasureUnit.HCA;0;2020-09-30;2021-11-20T05:27;20211120
26847597;0;24;MeasureUnit.HCA;0;2020-09-30;2021-11-20T20:50;20211120T22
26847597;0;24;MeasureUnit.HCA;0;2020-09-30;2021-11-21T05:03;20211121
26847597;0;24;MeasureUnit.HCA;0;2020-09-30;2021-11-22T05:05;20211122
26847597;0;25;MeasureUnit.HCA;0;2020-09-30;2021-11-23T06:02;20211123
26847597;0;26;MeasureUnit.HCA;0;2020-09-30;2021-11-25T05:07;20211125
26847597;0;28;MeasureUnit.HCA;0;2020-09-30;2021-11-26T04:42;20211126
26847597;0;29;MeasureUnit.HCA;0;2020-09-30;2021-11-27T05:42;20211127
26847597;0;30;MeasureUnit.HCA;0;2020-09-30;2021-11-28T05:30;20211128
26847597;0;31;MeasureUnit.HCA;0;2020-09-30;2021-11-29T06:17;20211129
26847597;0;32;MeasureUnit.HCA;0;2020-09-30;2021-11-30T05:21;20211130
26847597;0;33;MeasureUnit.HCA;0;2020-09-30;2021-12-01T04:24;20211201
26847597;0;34;MeasureUnit.HCA;0;2020-09-30;2021-12-02T04:52;202112
26847597;0;36;MeasureUnit.HCA;0;2020-09-30;2021-12-03T06:12;20211203
26847597;0;43;MeasureUnit.HCA;0;2020-09-30;2021-12-06T04:47;20211206
26847596;0;3;MeasureUnit.HCA;0;2020-09-30;2021-11-10T02:40;20211110
26847596;0;3;MeasureUnit.HCA;0;2020-09-30;2021-11-12T02:00;20211112
26847596;0;3;MeasureUnit.HCA;0;2020-09-30;2021-11-11T17:13;20211111
26847596;0;3;MeasureUnit.HCA;0;2020-09-30;2021-11-09T19:18;20211109
26847596;0;4;MeasureUnit.HCA;0;2020-09-30;2021-11-15T03:31;20211115
26847596;0;4;MeasureUnit.HCA;0;2020-09-30;2021-11-14T18:37;20211114
26847596;0;3;MeasureUnit.HCA;0;2020-09-30;2021-11-13T09:45;20211113
26847596;0;4;MeasureUnit.HCA;0;2020-09-30;2021-11-16T02:17;20211116
26847596;0;4;MeasureUnit.HCA;0;2020-09-30;2021-11-17T18:19;20211117
26847596;0;4;MeasureUnit.HCA;0;2020-09-30;2021-11-18T02:39;20211118
26847596;0;4;MeasureUnit.HCA;0;2020-09-30;2021-11-19T01:51;20211119
26847596;0;4;MeasureUnit.HCA;0;2020-09-30;2021-11-20T08:52;20211120
26847596;0;4;MeasureUnit.HCA;0;2020-09-30;2021-11-20T08:52;20211120T22
26847596;0;4;MeasureUnit.HCA;0;2020-09-30;2021-11-21T09:40;20211121
26847596;0;4;MeasureUnit.HCA;0;2020-09-30;2021-11-22T02:07;20211122
26847596;0;4;MeasureUnit.HCA;0;2020-09-30;2021-11-23T02:13;20211123
26847596;0;4;MeasureUnit.HCA;0;2020-09-30;2021-11-25T09:44;20211125
26847596;0;4;MeasureUnit.HCA;0;2020-09-30;2021-11-26T01:35;20211126
26847596;0;4;MeasureUnit.HCA;0;2020-09-30;2021-11-27T01:12;20211127
26847596;0;4;MeasureUnit.HCA;0;2020-09-30;2021-11-28T02:34;20211128
26847596;0;4;MeasureUnit.HCA;0;2020-09-30;2021-11-29T01:40;20211129
26847596;0;4;MeasureUnit.HCA;0;2020-09-30;2021-11-30T09:49;20211130
26847596;0;4;MeasureUnit.HCA;0;2020-09-30;2021-12-01T09:35;20211201
26847596;0;4;MeasureUnit.HCA;0;2020-09-30;2021-12-01T09:35;202112
26847596;0;4;MeasureUnit.HCA;0;2020-09-30;2021-12-03T01:19;20211203
26847596;0;4;MeasureUnit.HCA;0;2020-09-30;2021-12-06T01:37;20211206
26847595;0;2;MeasureUnit.HCA;0;2020-09-30;2021-11-10T05:45;20211110
26847595;0;2;MeasureUnit.HCA;0;2020-09-30;2021-11-12T05:36;20211112
26847595;0;2;MeasureUnit.HCA;0;2020-09-30;2021-11-11T22:01;20211111
26847595;0;2;MeasureUnit.HCA;0;2020-09-30;2021-11-09T21:15;20211109
26847595;0;3;MeasureUnit.HCA;0;2020-09-30;2021-11-15T05:05;20211115
26847595;0;3;MeasureUnit.HCA;0;2020-09-30;2021-11-14T21:08;20211114
26847595;0;2;MeasureUnit.HCA;0;2020-09-30;2021-11-13T21:25;20211113
26847595;0;3;MeasureUnit.HCA;0;2020-09-30;2021-11-16T05:31;20211116
26847595;0;3;MeasureUnit.HCA;0;2020-09-30;2021-11-17T21:43;20211117
26847595;0;3;MeasureUnit.HCA;0;2020-09-30;2021-11-18T05:16;20211118
26847595;0;3;MeasureUnit.HCA;0;2020-09-30;2021-11-19T06:16;20211119
26847595;0;3;MeasureUnit.HCA;0;2020-09-30;2021-11-20T06:13;20211120
26847595;0;3;MeasureUnit.HCA;0;2020-09-30;2021-11-20T21:58;20211120T22
26847595;0;3;MeasureUnit.HCA;0;2020-09-30;2021-11-21T05:50;20211121
26847595;0;3;MeasureUnit.HCA;0;2020-09-30;2021-11-22T05:38;20211122
26847595;0;3;MeasureUnit.HCA;0;2020-09-30;2021-11-23T05:44;20211123
26847595;0;3;MeasureUnit.HCA;0;2020-09-30;2021-11-25T05:36;20211125
26847595;0;3;MeasureUnit.HCA;0;2020-09-30;2021-11-26T05:49;20211126
26847595;0;3;MeasureUnit.HCA;0;2020-09-30;2021-11-27T05:58;20211127
26847595;0;3;MeasureUnit.HCA;0;2020-09-30;2021-11-28T04:51;20211128
26847595;0;3;MeasureUnit.HCA;0;2020-09-30;2021-11-29T05:37;20211129
26847595;0;3;MeasureUnit.HCA;0;2020-09-30;2021-11-30T06:12;20211130
26847595;0;3;MeasureUnit.HCA;0;2020-09-30;2021-12-01T06:06;20211201
26847595;0;3;MeasureUnit.HCA;0;2020-09-30;2021-12-01T06:06;202112
26847595;0;3;MeasureUnit.HCA;0;2020-09-30;2021-12-03T05:49;20211203
26847595;0;3;MeasureUnit.HCA;0;2020-09-30;2021-12-06T06:07;20211206
26847594;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-10T05:04;20211110
26847594;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-12T06:56;20211112
26847594;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-11T22:14;20211111
26847594;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-09T21:35;20211109
26847594;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-15T05:43;20211115
26847594;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-14T21:58;20211114
26847594;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-13T22:32;20211113
26847594;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-16T05:51;20211116
26847594;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-17T21:05;20211117
26847594;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-18T05:33;20211118
26847594;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-19T05:24;20211119
26847594;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-20T06:18;20211120
26847594;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-20T22:50;20211120T22
26847594;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-21T06:41;20211121
26847594;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-22T06:01;20211122
26847594;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-23T05:04;20211123
26847594;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-25T06:37;20211125
26847594;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-26T06:58;20211126
26847594;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-27T05:58;20211127
26847594;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-28T06:13;20211128
26847594;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-29T05:27;20211129
26847594;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-30T05:44;20211130
26847594;0;0;MeasureUnit.HCA;0;2020-09-30;2021-12-01T06:41;20211201
26847594;0;0;MeasureUnit.HCA;0;2020-09-30;2021-12-01T06:41;202112
26847594;0;0;MeasureUnit.HCA;0;2020-09-30;2021-12-03T05:32;20211203
26847594;0;0;MeasureUnit.HCA;0;2020-09-30;2021-12-06T06:22;20211206
26847573;0;43;MeasureUnit.HCA;0;2020-09-30;2021-11-21T06:02;20211121
26847573;0;44;MeasureUnit.HCA;0;2020-09-30;2021-11-22T05:19;20211122
26847573;0;51;MeasureUnit.HCA;0;2020-09-30;2021-11-25T09:58;20211125
26847573;0;54;MeasureUnit.HCA;0;2020-09-30;2021-11-26T18:17;20211126
26847573;0;56;MeasureUnit.HCA;0;2020-09-30;2021-11-27T09:53;20211127
26847573;0;59;MeasureUnit.HCA;0;2020-09-30;2021-11-28T09:12;20211128
26847573;0;61;MeasureUnit.HCA;0;2020-09-30;2021-11-29T09:23;20211129
26847573;0;63;MeasureUnit.HCA;0;2020-09-30;2021-11-30T01:48;20211130
26847573;0;69;MeasureUnit.HCA;0;2020-09-30;2021-12-02T09:05;202112
26847573;0;72;MeasureUnit.HCA;0;2020-09-30;2021-12-03T09:27;20211203
26847572;0;36;MeasureUnit.HCA;0;2020-09-30;2021-11-10T02:11;20211110
26847572;0;38;MeasureUnit.HCA;0;2020-09-30;2021-11-12T02:57;20211112
26847572;0;38;MeasureUnit.HCA;0;2020-09-30;2021-11-11T18:01;20211111
26847572;0;40;MeasureUnit.HCA;0;2020-09-30;2021-11-15T03:11;20211115
26847572;0;39;MeasureUnit.HCA;0;2020-09-30;2021-11-13T19:21;20211113
26847572;0;40;MeasureUnit.HCA;0;2020-09-30;2021-11-15T18:10;20211116
26847572;0;42;MeasureUnit.HCA;0;2020-09-30;2021-11-17T17:58;20211117
26847572;0;42;MeasureUnit.HCA;0;2020-09-30;2021-11-18T02:11;20211118
26847572;0;43;MeasureUnit.HCA;0;2020-09-30;2021-11-19T02:22;20211119
26847572;0;44;MeasureUnit.HCA;0;2020-09-30;2021-11-20T02:53;20211120
26847572;0;45;MeasureUnit.HCA;0;2020-09-30;2021-11-21T03:32;20211121
26847572;0;47;MeasureUnit.HCA;0;2020-09-30;2021-11-22T02:47;20211122
26847572;0;48;MeasureUnit.HCA;0;2020-09-30;2021-11-23T02:10;20211123
26847572;0;52;MeasureUnit.HCA;0;2020-09-30;2021-11-25T18:28;20211125
26847572;0;52;MeasureUnit.HCA;0;2020-09-30;2021-11-26T03:23;20211126
26847572;0;54;MeasureUnit.HCA;0;2020-09-30;2021-11-27T02:00;20211127
26847572;0;57;MeasureUnit.HCA;0;2020-09-30;2021-11-28T02:22;20211128
26847572;0;59;MeasureUnit.HCA;0;2020-09-30;2021-11-29T01:37;20211129
26847572;0;61;MeasureUnit.HCA;0;2020-09-30;2021-11-30T02:51;20211130
26847572;0;63;MeasureUnit.HCA;0;2020-09-30;2021-12-01T04:02;20211201
26847572;0;63;MeasureUnit.HCA;0;2020-09-30;2021-12-01T04:02;202112
26847572;0;68;MeasureUnit.HCA;0;2020-09-30;2021-12-03T01:50;20211203
26847572;0;74;MeasureUnit.HCA;0;2020-09-30;2021-12-06T03:09;20211206
26847571;0;11;MeasureUnit.HCA;0;2020-09-30;2021-11-10T02:36;20211110
26847571;0;12;MeasureUnit.HCA;0;2020-09-30;2021-11-12T08:45;20211112
26847571;0;12;MeasureUnit.HCA;0;2020-09-30;2021-11-11T01:56;20211111
26847571;0;13;MeasureUnit.HCA;0;2020-09-30;2021-11-15T02:10;20211115
26847571;0;13;MeasureUnit.HCA;0;2020-09-30;2021-11-13T09:30;20211113
26847571;0;13;MeasureUnit.HCA;0;2020-09-30;2021-11-16T02:07;20211116
26847571;0;14;MeasureUnit.HCA;0;2020-09-30;2021-11-17T01:56;20211117
26847571;0;14;MeasureUnit.HCA;0;2020-09-30;2021-11-18T02:35;20211118
26847571;0;14;MeasureUnit.HCA;0;2020-09-30;2021-11-19T02:58;20211119
26847571;0;14;MeasureUnit.HCA;0;2020-09-30;2021-11-20T01:53;20211120
26847571;0;15;MeasureUnit.HCA;0;2020-09-30;2021-11-20T09:57;20211120T22
26847571;0;15;MeasureUnit.HCA;0;2020-09-30;2021-11-21T00:39;20211121
26847571;0;15;MeasureUnit.HCA;0;2020-09-30;2021-11-22T01:59;20211122
26847571;0;16;MeasureUnit.HCA;0;2020-09-30;2021-11-23T03:10;20211123
26847571;0;17;MeasureUnit.HCA;0;2020-09-30;2021-11-25T09:30;20211125
26847571;0;18;MeasureUnit.HCA;0;2020-09-30;2021-11-26T08:44;20211126
26847571;0;19;MeasureUnit.HCA;0;2020-09-30;2021-11-27T09:59;20211127
26847571;0;19;MeasureUnit.HCA;0;2020-09-30;2021-11-28T09:36;20211128
26847571;0;19;MeasureUnit.HCA;0;2020-09-30;2021-11-29T02:34;20211129
26847571;0;20;MeasureUnit.HCA;0;2020-09-30;2021-11-30T01:54;20211130
26847571;0;21;MeasureUnit.HCA;0;2020-09-30;2021-12-01T09:22;20211201
26847571;0;21;MeasureUnit.HCA;0;2020-09-30;2021-12-01T09:22;202112
26847571;0;22;MeasureUnit.HCA;0;2020-09-30;2021-12-03T02:20;20211203
26847571;0;25;MeasureUnit.HCA;0;2020-09-30;2021-12-06T09:14;20211206
26847570;0;38;MeasureUnit.HCA;0;2020-09-30;2021-11-10T02:55;20211110
26847570;0;41;MeasureUnit.HCA;0;2020-09-30;2021-11-12T01:58;20211112
26847570;0;41;MeasureUnit.HCA;0;2020-09-30;2021-11-11T02:44;20211111
26847570;0;44;MeasureUnit.HCA;0;2020-09-30;2021-11-15T03:04;20211115
26847570;0;43;MeasureUnit.HCA;0;2020-09-30;2021-11-13T19:14;20211113
26847570;0;45;MeasureUnit.HCA;0;2020-09-30;2021-11-16T02:50;20211116
26847570;0;47;MeasureUnit.HCA;0;2020-09-30;2021-11-17T17:51;20211117
26847570;0;47;MeasureUnit.HCA;0;2020-09-30;2021-11-18T02:55;20211118
26847570;0;49;MeasureUnit.HCA;0;2020-09-30;2021-11-19T01:41;20211119
26847570;0;50;MeasureUnit.HCA;0;2020-09-30;2021-11-20T01:54;20211120
26847570;0;50;MeasureUnit.HCA;0;2020-09-30;2021-11-20T09:33;20211120T22
26847570;0;53;MeasureUnit.HCA;0;2020-09-30;2021-11-21T02:51;20211121
26847570;0;54;MeasureUnit.HCA;0;2020-09-30;2021-11-22T02:23;20211122
26847570;0;55;MeasureUnit.HCA;0;2020-09-30;2021-11-23T02:03;20211123
26847570;0;57;MeasureUnit.HCA;0;2020-09-30;2021-11-25T17:47;20211125
26847570;0;57;MeasureUnit.HCA;0;2020-09-30;2021-11-26T01:50;20211126
26847570;0;58;MeasureUnit.HCA;0;2020-09-30;2021-11-27T01:53;20211127
26847570;0;62;MeasureUnit.HCA;0;2020-09-30;2021-11-28T02:32;20211128
26847570;0;66;MeasureUnit.HCA;0;2020-09-30;2021-11-29T02:38;20211129
26847570;0;71;MeasureUnit.HCA;0;2020-09-30;2021-11-30T09:22;20211130
26847570;0;75;MeasureUnit.HCA;0;2020-09-30;2021-12-01T09:50;20211201
26847570;0;75;MeasureUnit.HCA;0;2020-09-30;2021-12-01T09:50;202112
26847570;0;82;MeasureUnit.HCA;0;2020-09-30;2021-12-03T02:17;20211203
26847570;0;94;MeasureUnit.HCA;0;2020-09-30;2021-12-06T06:13;20211206
26847569;0;17;MeasureUnit.HCA;0;2020-09-30;2021-11-10T06:04;20211110
26847569;0;17;MeasureUnit.HCA;0;2020-09-30;2021-11-12T06:01;20211112
26847569;0;17;MeasureUnit.HCA;0;2020-09-30;2021-11-11T05:58;20211111
26847569;0;19;MeasureUnit.HCA;0;2020-09-30;2021-11-15T05:35;20211115
26847569;0;18;MeasureUnit.HCA;0;2020-09-30;2021-11-13T21:57;20211113
26847569;0;20;MeasureUnit.HCA;0;2020-09-30;2021-11-15T22:22;20211116
26847569;0;20;MeasureUnit.HCA;0;2020-09-30;2021-11-17T05:41;20211117
26847569;0;21;MeasureUnit.HCA;0;2020-09-30;2021-11-18T05:33;20211118
26847569;0;21;MeasureUnit.HCA;0;2020-09-30;2021-11-18T22:25;20211119
26847569;0;22;MeasureUnit.HCA;0;2020-09-30;2021-11-20T06:30;20211120
26847569;0;22;MeasureUnit.HCA;0;2020-09-30;2021-11-20T22:16;20211120T22
26847569;0;22;MeasureUnit.HCA;0;2020-09-30;2021-11-21T06:11;20211121
26847569;0;23;MeasureUnit.HCA;0;2020-09-30;2021-11-22T06:01;20211122
26847569;0;24;MeasureUnit.HCA;0;2020-09-30;2021-11-23T06:12;20211123
26847569;0;26;MeasureUnit.HCA;0;2020-09-30;2021-11-25T06:07;20211125
26847569;0;27;MeasureUnit.HCA;0;2020-09-30;2021-11-26T06:15;20211126
26847569;0;28;MeasureUnit.HCA;0;2020-09-30;2021-11-27T06:23;20211127
26847569;0;29;MeasureUnit.HCA;0;2020-09-30;2021-11-28T05:18;20211128
26847569;0;30;MeasureUnit.HCA;0;2020-09-30;2021-11-29T06:05;20211129
26847569;0;32;MeasureUnit.HCA;0;2020-09-30;2021-11-30T06:44;20211130
26847569;0;33;MeasureUnit.HCA;0;2020-09-30;2021-12-01T06:32;20211201
26847569;0;33;MeasureUnit.HCA;0;2020-09-30;2021-12-01T06:32;202112
26847569;0;36;MeasureUnit.HCA;0;2020-09-30;2021-12-03T06:09;20211203
26847569;0;40;MeasureUnit.HCA;0;2020-09-30;2021-12-06T06:26;20211206
26847568;0;1;MeasureUnit.HCA;0;2020-09-30;2021-11-10T05:18;20211110
26847568;0;1;MeasureUnit.HCA;0;2020-09-30;2021-11-12T07:04;20211112
26847568;0;1;MeasureUnit.HCA;0;2020-09-30;2021-11-11T22:21;20211111
26847568;0;1;MeasureUnit.HCA;0;2020-09-30;2021-11-15T05:47;20211115
26847568;0;1;MeasureUnit.HCA;0;2020-09-30;2021-11-13T22:33;20211113
26847568;0;1;MeasureUnit.HCA;0;2020-09-30;2021-11-16T06:00;20211116
26847568;0;1;MeasureUnit.HCA;0;2020-09-30;2021-11-17T06:13;20211117
26847568;0;1;MeasureUnit.HCA;0;2020-09-30;2021-11-18T05:48;20211118
26847568;0;1;MeasureUnit.HCA;0;2020-09-30;2021-11-18T21:30;20211119
26847568;0;1;MeasureUnit.HCA;0;2020-09-30;2021-11-19T22:59;20211120
26847568;0;1;MeasureUnit.HCA;0;2020-09-30;2021-11-21T06:52;20211121
26847568;0;1;MeasureUnit.HCA;0;2020-09-30;2021-11-22T21:16;20211122
26847568;0;1;MeasureUnit.HCA;0;2020-09-30;2021-11-23T05:08;20211123
26847568;0;1;MeasureUnit.HCA;0;2020-09-30;2021-11-25T06:39;20211125
26847568;0;2;MeasureUnit.HCA;0;2020-09-30;2021-11-26T07:05;20211126
26847568;0;2;MeasureUnit.HCA;0;2020-09-30;2021-11-27T06:06;20211127
26847568;0;2;MeasureUnit.HCA;0;2020-09-30;2021-11-28T06:19;20211128
26847568;0;3;MeasureUnit.HCA;0;2020-09-30;2021-11-29T05:32;20211129
26847568;0;3;MeasureUnit.HCA;0;2020-09-30;2021-11-30T05:44;20211130
26847568;0;4;MeasureUnit.HCA;0;2020-09-30;2021-12-01T06:47;20211201
26847568;0;4;MeasureUnit.HCA;0;2020-09-30;2021-12-01T06:47;202112
26847568;0;5;MeasureUnit.HCA;0;2020-09-30;2021-12-03T05:44;20211203
26847568;0;6;MeasureUnit.HCA;0;2020-09-30;2021-12-06T06:36;20211206
26847567;0;56;MeasureUnit.HCA;0;2020-09-30;2021-11-10T05:50;20211110
26847567;0;59;MeasureUnit.HCA;0;2020-09-30;2021-11-12T05:53;20211112
26847567;0;59;MeasureUnit.HCA;0;2020-09-30;2021-11-11T22:21;20211111
26847567;0;68;MeasureUnit.HCA;0;2020-09-30;2021-11-15T05:12;20211115
26847567;0;62;MeasureUnit.HCA;0;2020-09-30;2021-11-13T21:23;20211113
26847567;0;72;MeasureUnit.HCA;0;2020-09-30;2021-11-16T05:23;20211116
26847567;0;74;MeasureUnit.HCA;0;2020-09-30;2021-11-17T05:39;20211117
26847567;0;76;MeasureUnit.HCA;0;2020-09-30;2021-11-18T05:12;20211118
26847567;0;78;MeasureUnit.HCA;0;2020-09-30;2021-11-18T22:02;20211119
26847567;0;80;MeasureUnit.HCA;0;2020-09-30;2021-11-20T02:20;20211120
26847567;0;84;MeasureUnit.HCA;0;2020-09-30;2021-11-20T18:28;20211120T22
26847567;0;86;MeasureUnit.HCA;0;2020-09-30;2021-11-21T01:23;20211121
26847567;0;89;MeasureUnit.HCA;0;2020-09-30;2021-11-22T01:51;20211122
26847567;0;93;MeasureUnit.HCA;0;2020-09-30;2021-11-23T02:11;20211123
26847567;0;98;MeasureUnit.HCA;0;2020-09-30;2021-11-25T09:57;20211125
26847567;0;105;MeasureUnit.HCA;0;2020-09-30;2021-11-26T09:28;20211126
26847567;0;109;MeasureUnit.HCA;0;2020-09-30;2021-11-27T09:51;20211127
26847567;0;111;MeasureUnit.HCA;0;2020-09-30;2021-11-28T08:37;20211128
26847567;0;116;MeasureUnit.HCA;0;2020-09-30;2021-11-29T09:22;20211129
26847567;0;120;MeasureUnit.HCA;0;2020-09-30;2021-11-30T01:47;20211130
26847567;0;125;MeasureUnit.HCA;0;2020-09-30;2021-12-01T02:01;20211201
26847567;0;125;MeasureUnit.HCA;0;2020-09-30;2021-12-01T02:01;202112
26847567;0;138;MeasureUnit.HCA;0;2020-09-30;2021-12-03T09:26;20211203
26847567;0;161;MeasureUnit.HCA;0;2020-09-30;2021-12-06T09:58;20211206
26847566;0;68;MeasureUnit.HCA;0;2020-09-30;2021-11-10T08:49;20211110
26847566;0;72;MeasureUnit.HCA;0;2020-09-30;2021-11-12T02:22;20211112
26847566;0;71;MeasureUnit.HCA;0;2020-09-30;2021-11-11T18:00;20211111
26847566;0;80;MeasureUnit.HCA;0;2020-09-30;2021-11-15T09:40;20211115
